"x","y"
0.539812780045093,0.429545843311666
0.491244280183034,0.215816191983122
0.625637023093522,0.340189873417722
0.555597295266717,0.48536036036036
0.441199731108387,0.508742294926506
0.471074380165289,0.501689189189189
0.462475486498718,0.439590867992767
0.486844420978529,0.368802742616033
0.457338965153115,0.292246835443038
0.472676874340021,0.48678138185654
0.438537966785063,0.4527833716916
0.510847652875108,0.448647871116226
0.443670802534319,0.445955300632911
0.505179942349952,0.199923024290112
0.56146232236231,0.430208174470032
0.543627484461443,0.542050573300573
0.487774059148965,0.394272113022113
0.501126972201352,0.438626126126126
0.492737290257951,0.448292042042042
0.465798427783644,0.440576652601968
0.470026139491405,0.230260427474579
0.436446903264313,0.401623555310953
0.473264855524623,0.400316455696203
0.470110289804059,0.258482770745429
0.469060190073918,0.388132911392405
0.522278311484277,0.447842698363693
0.436642027455121,0.407561625582945
0.4697541107256,0.242879746835443
0.440505903811078,0.465189873417722
0.526345279400039,0.420902221648153
0.500751314800902,0.536599099099099
0.505212246431255,0.441371058558559
0.505517468069121,0.3046875
0.504953112391129,0.248665331998666
0.458330202854996,0.442736486486486
0.506987227648385,0.290878378378378
0.478833150320754,0.20538808038808
0.437067499703428,0.505571360834519
0.454678039510319,0.432366189719131
0.401013727560718,0.459651898734177
0.463695395513577,0.406973938223938
0.469280919027653,0.287398285382157
0.479231512289364,0.462516087516088
0.420625801034163,0.470190779014309
0.477536718824998,0.372698504027619
0.471854439119487,0.216589581304771
0.500230992608237,0.391960047468354
0.469200985568462,0.209335443037975
0.456092925026399,0.378101265822785
0.461774023231257,0.225917721518987
0.442499373904333,0.443806306306306
0.545744826173073,0.446636977886978
0.436020848985725,0.436303490990991
0.482038880540947,0.185916385135135
0.473567379277372,0.391175266175266
0.466632783842313,0.401397721250662
0.455608028335301,0.286534749034749
0.513348359629352,0.46524024024024
0.406230133502861,0.467169092169092
0.498497370398197,0.318693693693694
0.457362885048835,0.506264076576577
0.4990690229641,0.378647669408539
0.554330793173772,0.447313384813385
0.476191443133592,0.227279644509374
0.522122492080254,0.251186708860759
0.452235128475889,0.420675105485233
0.467898627243928,0.213251582278481
0.450663661407463,0.434872372372373
0.47790451471894,0.292383292383293
0.465237242096746,0.445772695772696
0.605667060212517,0.443050193050193
0.515150819521602,0.440251788662631
0.485744456177402,0.280124148003896
0.526044132105014,0.444988542121345
0.472582591642781,0.255142405063291
0.497107438016529,0.404560810810811
0.438626972201352,0.396677927927928
0.491180217554633,0.204489815902859
0.444679975671712,0.431467181467181
0.490733784122214,0.230893393393393
0.475001707533639,0.454801392301392
0.477901975429469,0.206004939796234
0.473535592329918,0.388396375098504
0.481445662296726,0.261390500752202
0.430888002364066,0.440062610815603
0.489466737064414,0.284691455696202
0.535433532793618,0.46812001875293
0.478616684266103,0.259988132911392
0.433258201853243,0.454429429429429
0.471684823441022,0.246537162162162
0.436441657516038,0.417143104643105
0.531761833208114,0.421537162162162
0.404525226839276,0.433818433818434
0.422104892643435,0.39535864978903
0.474216825061598,0.242747890295359
0.426170362548398,0.428902953586498
0.526531151003168,0.440506329113924
0.475437278395086,0.219080923028292
0.441437873988033,0.464102056962025
0.47651732287424,0.299766425557565
0.4364614016562,0.442184377081945
0.496694214876033,0.37088963963964
0.47735620669505,0.240928428428428
0.54361459084009,0.451208861923147
0.467076312117634,0.258526383526384
0.440345604808415,0.426689189189189
0.466205282320985,0.245213963963964
0.432826891504578,0.450721554888222
0.541278968964921,0.452702702702703
0.538954039133704,0.437548962005484
0.470548459804658,0.438265765765766
0.521232809590697,0.458113004308657
0.472608314550464,0.239927427427428
0.416369271224643,0.462362753378378
0.513281306803035,0.444256756756757
0.419865446349293,0.446432227682227
0.549281555221638,0.458086993243243
0.539819684447784,0.293918918918919
0.555221637866266,0.295608108108108
0.559259954921112,0.353040540540541
0.465622537431048,0.532579787234043
0.512996507188693,0.417295520934761
0.549077286669683,0.469145569620253
0.479990794140741,0.254868549172346
0.556338903037456,0.465282948622487
0.482290566701866,0.251878955696203
0.521576909538894,0.457594936708861
0.43558606124604,0.451037271448665
0.400211193241816,0.474683544303797
0.434178106300599,0.447521097046413
0.48825237592397,0.238182357594937
0.452270327349525,0.292088607594937
0.474656810982049,0.230221518987342
0.450105596620908,0.470332278481013
0.489440337909187,0.46123417721519
0.450501583949314,0.513053797468354
0.485744456177402,0.459651898734177
0.529906471564339,0.453379294755877
0.429231407452105,0.457334990958408
0.437352245862884,0.460267569310122
0.481213218650973,0.28321638750566
0.426180874240949,0.492108190794048
0.476724744808166,0.303072257383967
0.526027611560874,0.466449835911861
0.418265639889768,0.502875115776475
0.393043422610476,0.451500767165324
0.461944602388108,0.260528237585199
0.400159682695032,0.488904754553875
0.501701278892409,0.417545710267229
0.477700963569166,0.275402986550633
0.53220696937698,0.508627185051236
0.541710665258712,0.414556962025316
0.462801190361908,0.400100690448791
0.483461285995605,0.270740677386247
0.421594508975713,0.480727848101266
0.492947654246493,0.340359403254973
0.473273998089204,0.247871458710067
0.463588022326143,0.313714963833635
0.512442036637436,0.556067694001101
0.49964801126364,0.299149525316456
0.525079197465681,0.468462313003453
0.49243224216825,0.292074223245109
0.506570456412061,0.38159282700422
0.478135287906081,0.347030900967983
0.478539039691906,0.246571729957805
0.415280711017247,0.446482726793248
0.446083607677495,0.454439687267312
0.54718166260059,0.482376691401134
0.419275154623623,0.478215415913201
0.468820435762585,0.397381756756757
0.478963185574756,0.317567567567568
0.482755536474545,0.278796653796654
0.483615557995723,0.471197158697159
0.541099986200338,0.443119139547711
0.501194345941687,0.406656323877069
0.456855791962175,0.254432624113475
0.433510964858427,0.452274065351782
0.531024287222809,0.50253164556962
0.466297078493488,0.240440400843881
0.450684531263044,0.474630880880881
0.531930879038317,0.463521557271557
0.511481029301277,0.329075168918919
0.496963436013023,0.487612612612613
0.541251878287002,0.470791103603604
0.490605542001966,0.250491051942383
0.428161298838437,0.491544699367089
0.481850580781415,0.410700158227848
0.543200601051841,0.484023085585586
0.4666769788306,0.320449125596185
0.465359021144145,0.23405324967825
0.436513899323817,0.431531531531532
0.529058917621968,0.398684975297878
0.477836213373403,0.262586115527292
0.469440337909187,0.252088607594937
0.52917986624428,0.412447257383967
0.433920883762489,0.439356134371957
0.549300422386484,0.443037974683544
0.513727560718057,0.426058909444986
0.490601900739176,0.255340189873418
0.440725096796903,0.455036919831223
0.526876854226379,0.457730560578661
0.390914919294012,0.47366636528029
0.449577613516367,0.305973101265823
0.431254695717506,0.460440797940798
0.492978096283881,0.317610880110881
0.483932108462536,0.247159090909091
0.560521090479767,0.524814993564993
0.490786694825766,0.387856012658228
0.437016015487505,0.487869198312236
0.544093358243305,0.468313859136644
0.423998221530596,0.480429713524316
0.472855456860675,0.368996649292628
0.43318373812038,0.465348101265823
0.548637803590285,0.457816455696202
0.418087192638407,0.473138939119953
0.555669218585005,0.47957871835443
0.423021537690959,0.444115990990991
0.464555619392761,0.267322469528351
0.412805743384255,0.448135635635635
0.473902245596461,0.270880255255256
0.459441297878468,0.244294207901802
0.493607633127169,0.45809787522604
0.455077437521999,0.225820806962025
0.43532206969377,0.445174050632911
0.477108161110273,0.235561708860759
0.45760066112667,0.493223720418272
0.53878790164429,0.45798485533454
0.48137577120452,0.279795883065213
0.523995271867612,0.521631205673759
0.486578204834897,0.269217570350034
0.476704097714736,0.277666962174942
0.479959166129379,0.421582849774339
0.539927527806844,0.457722939193117
0.46785995722166,0.266295170550489
0.451443760696209,0.264158664338717
0.445047518479409,0.36870253164557
0.466704065469905,0.269382911392405
0.4709961281239,0.434282700421941
0.474616196897083,0.250689711132748
0.507542615779152,0.443772603978301
0.445919444863478,0.455545509342978
0.480141968790332,0.225079113924051
0.497459081309398,0.470579509493671
0.529301277235162,0.40365990990991
0.482809201817467,0.229247104247105
0.529151014274981,0.46356981981982
0.426915205057126,0.477011494252874
0.490579668265618,0.229484291984292
0.488088701161563,0.243069620253165
0.526511151643148,0.446394322976601
0.422791270679338,0.4771888185654
0.466209081309398,0.329905063291139
0.438225976768743,0.372626582278481
0.442977824709609,0.435917721518987
0.488648363252376,0.505834651898734
0.843125469571751,0.759009009009009
0.484686436558095,0.488804981452041
0.530630526498295,0.442221067221068
0.511269722013524,0.438063063063063
0.432193839218633,0.444932432432432
0.433269585410832,0.445638820638821
0.42385203517921,0.452967673555909
0.540430127723516,0.486556869369369
0.561106937139992,0.498686186186186
0.541384923616326,0.502721471471472
0.461265239512336,0.429516685845799
0.475670538542767,0.300569620253164
0.507789233890583,0.434104323709288
0.47091969770628,0.403219395866455
0.500500876533935,0.277871621621622
0.47742390647047,0.495234563832125
0.507818369646882,0.391047297297297
0.477305873513944,0.242249602543721
0.523196844477836,0.445101351351351
0.473703981968445,0.240287162162162
0.489515743460146,0.412162162162162
0.457339406461307,0.448550112612613
0.486912580887521,0.263495350188899
0.476897069872276,0.386648367117117
0.530428249436514,0.418436293436294
0.482990232907588,0.246396396396396
0.475200793574606,0.253859800537016
0.477085533262936,0.484414556962025
0.42589379996983,0.437895569620253
0.479335327936173,0.244549929676513
0.477472720872932,0.471716772151899
0.5036664162284,0.289301801801802
0.548575391550601,0.445577789327789
0.429188580015026,0.473048048048048
0.489130979213624,0.264001501501501
0.454329461457233,0.455828059071729
0.474455296769346,0.340019707207207
0.474177032028272,0.245349516182849
0.543442960665034,0.452848009299623
0.407123650599074,0.464778923660502
0.493238166791886,0.350225225225225
0.453293263210618,0.480699449449449
0.551812894788099,0.452952952952953
0.479135361883296,0.206456456456456
0.473860505885299,0.619768205705706
0.530720427414643,0.466560310310311
0.514597179949065,0.44894825018615
0.482142857142857,0.238726265822785
0.48051742344245,0.461075949367089
0.492445112279823,0.396521521521521
0.487500853766819,0.271652334152334
0.464551601666553,0.388513513513513
0.415336213373403,0.438579204204204
0.476166624926956,0.259884884884885
0.460555972952667,0.164414414414414
0.389556724267468,0.275900900900901
0.448022676046718,0.430231367731368
0.476030168178929,0.282116250866251
0.444468036455101,0.485205314009662
0.481087470449173,0.340757978723404
0.489558707643814,0.270168439716312
0.539194487689558,0.494053796920949
0.477715199554999,0.553504380475594
0.505361364403917,0.383421985815603
0.47701334478194,0.23704954954955
0.486476333583772,0.507352941176471
0.417301706557905,0.471734234234234
0.470364805075549,0.2494994994995
