X1,X2
3.0910651693316686,7.736549370627603
7.837407503096687,5.792214289411606
4.897664512112664,4.101619292124215
8.102483050242904,4.569105563355062
3.5789970142009095,6.0642118185206435
8.2933536327968,7.579132547373298
6.537412065157021,8.012347020521938
6.4733582262520954,6.987343900574359
4.857299466642544,5.581857579793849
6.812214842937538,6.504157887528973
5.785783696197348,4.891576460735922
5.373633666714804,5.35822846414333
3.060544936451098,6.057885835924585
5.489148584894141,3.792000587976884
5.467552266568529,7.154964104184412
8.510096795305579,8.053893391640116
8.61836638780183,7.734743129812064
4.039829171987927,5.885585400690845
6.826961797401153,5.286892447819866
3.5144308800454738,5.120382589911833
7.144911638813675,6.24853500970348
2.8109756977163065,4.603765920767112
5.763831197069211,3.7336098015272143
3.7666959551106474,4.511526750847189
5.604664002610658,5.969691286777105
5.322926103852033,5.551500546550912
7.797213783028151,8.073323244366208
3.0723475974173278,8.183951591083908
3.066358661108972,4.969735786629324
4.987842150658527,5.115469218720872
5.371478690790316,3.6641064606246614
3.0975835070564446,5.084603598066898
4.69770784442063,6.320375717741555
3.154040277737491,7.2890807854606
6.161875929025862,5.978699503356641
5.912691056447093,7.331875296973737
6.897530842498714,6.9689015100024125
6.45791509201323,4.691893584756365
4.064894668933267,5.372813535576598
4.140547174210424,1.4374847962461232
4.438864725393408,3.61533802549347
5.945135008975127,3.7708713619353365
8.106022961147625,7.352783406236374
5.687103175088122,1.7067822782639892
5.947583107561717,4.997122624578926
5.161519896931227,7.307501619067796
6.277136549208667,4.0981695575970525
4.17577903463833,6.534864298343908
5.714887243002545,3.4056605494674494
2.8177524973564285,0.8481683383503258
3.630349553724333,8.151473082586445
7.059333630970787,5.005505422731925
4.333918592112756,7.703254971561546
5.339358825534541,6.531964074000556
7.214926906909671,2.5683879635250437
4.505362011463954,5.795227857477758
3.149881923406906,8.346633124538643
4.157447371469198,7.7427185127963964
6.272354093563115,7.889733057680134
6.773712093029292,5.997411482928075
3.5712080671506983,7.661904677848799
4.534432281678804,5.665971626907007
5.418749843105014,4.00492135795174
6.793883930455234,2.8999160909310495
4.048912278071926,7.243845526609491
3.525359288879379,7.250561606964824
3.1722812632598876,4.433862180275165
6.832984110007592,3.0822412584836387
8.835547365687223,8.359038644929345
6.33994590026409,5.882769367819357
2.3402906706110254,8.098325204243343
8.668666867298548,7.840488014531104
3.1607243198878288,1.9544630361087267
7.608822792651617,8.543857628193285
2.910623756139413,3.664633135762804
5.525909359291446,3.5957296384386725
7.63189880039277,2.9450479009971358
6.971744248666281,7.694905595061565
4.792881448511314,5.22894633057101
7.8729104714269775,4.028598042309244
3.545655718539989,5.269542225223421
4.489114707260926,4.572479840926568
8.719187543998624,6.5083447454588805
6.090680814667308,3.743184011301376
7.28179197662426,5.581760270020334
6.453435829480817,5.02133954228369
6.799234656732578,6.0858930830542155
7.712626020716348,3.411398427813947
4.387355474647579,6.535545702222683
3.9779807532981764,3.8202641622323057
2.215430198316702,8.34832437847737
8.17465820004921,7.968293800617805
8.316319664424215,7.9510082565605735
7.195794498539502,5.286782923650269
7.413824861590877,9.31207610619185
7.994991701842409,4.5379199787898825
6.005096351831735,3.9871117586157947
5.7133321915688144,6.448768450964652
6.204164553544687,4.842507889640585
7.119681375047606,7.699006233875128
4.390607681717608,4.139298722000914
6.2395075141913825,3.576832524314813
4.799627870951129,6.207713267174308
2.2947112212523164,7.965650073275375
8.597967429277265,6.022045560469607
6.757099473632476,8.444776363084385
7.141400497296873,4.602702857746686
6.516849480137511,3.7037424234127085
6.118579947926101,3.178073292715444
7.884794787517066,5.955962271025899
9.037278822711775,5.284990367695168
3.399408751666776,8.762493541771542
5.71588971063095,4.210175377381889
3.7773366764803016,3.4175271425287743
5.982125090972143,4.856329810595045
2.1152233293259526,5.548944012270448
2.678767546443201,8.790966836366401
5.559370769865523,4.370831540261241
4.617501747115952,6.181825367606204
6.200916670193251,6.1800849368278215
5.718697390656003,1.6226486598519148
3.656443215713172,7.450519994241581
4.915702422640496,3.134407653666527
5.2284219760824024,4.741632563098467
3.3610609719554487,2.556621034295657
5.413618307872753,4.6269556713727935
6.466035257542198,6.049681071697581
9.348128961347337,7.999868180222006
6.541004872832683,5.620978464933111
2.7788433765327043,7.555581654396796
9.099730049367459,7.604232276017158
5.907201261990042,6.435880505247619
5.249315633387688,7.446610310624626
4.193831246240524,2.91685675387178
5.9422025396619045,4.751464760035533
6.813881794124539,4.546059079874564
5.155151626636432,5.262649925977919
7.777455662633299,7.977802599469461
6.158588163857726,5.891407575356389
6.850861198950756,7.584322038594991
6.851675562660784,5.717707183994435
6.586224107131632,3.420047237858059
1.7740415350499998,3.578621010142024
8.237515473293163,8.17579567508826
8.167380422626723,3.5541189490347316
2.6857432528813643,7.181907858175696
7.676257834524734,7.170757803421985
6.293204703659859,4.089868075189871
2.9760524701901954,8.78864146998142
6.856315480171235,4.564302400698093
3.6581338016725398,8.048440708501632
3.214140573237486,8.33520450617991
8.09767324038954,7.9882639131355715
4.962749404359669,4.062692997177604
5.920634027547482,1.511241531693749
4.891424017516851,6.1668652268690956
4.988802599032633,6.561616973234231
7.935553752875945,3.153070167335561
2.4689583253319056,8.05919387094497
5.667328141672794,5.773899496567623
3.543720081001117,7.844308262903674
4.0141388031384855,7.723828903641705
5.847277524677458,5.40727465435079
6.553844967914318,4.489370721751899
6.343230193295202,5.353418073766736
3.1097753676170425,5.296722548102319
7.743494288085493,7.054646500098324
7.9553366210803445,7.859997921290776
3.7572596887753207,5.410010704757756
2.005758433016428,7.763687182478726
8.330759338403315,7.3923463194836705
1.8072833293557111,4.794132301918369
2.7653743319147566,7.70268041339411
8.063062576823794,8.367246918248364
9.38055303595116,3.5893586049017703
3.657936413762905,7.798857302273417
9.054338772776802,7.766933790531026
5.646990948363767,2.9408745806594285
2.5631990264946127,3.6027089184286565
4.183844938482618,3.1958144163407587
5.901777485748169,5.415243702378175
4.621775427649984,6.990056314578309
5.714744167298474,4.6069066919532915
7.5011794497011755,8.808899830072795
2.8171826997847784,7.57067373062886
5.5712733316254335,7.697390942378185
5.2305432156846905,4.539987976178879
5.352332232266883,6.173829810904058
5.578895884980336,5.811975787858926
7.023303652890188,4.4956314006766185
3.5773301287124273,8.049203498385166
8.692154585820859,7.153255474235452
7.514208136200502,6.218647743599001
6.015258542212676,8.058720280676948
4.489830276116476,5.109628122894752
5.008886386305097,5.410355262342744
2.823839836544195,5.514225869797512
5.241932474503041,5.714893966955517
6.141413543803522,6.05615025994039
3.402878851725869,6.853478148152293
5.028225978907035,3.486056025011595
9.632533173693457,4.459767177764375
6.18091928574267,5.764413185006967
4.405188426420661,5.264325494352094
7.006358007634522,5.8359924227929385
2.9715226645978516,3.953299920421384
3.8157193724882883,5.1595995124298
7.025213917390501,7.221278991431969
6.139787019872465,2.4574336162829793
6.374996891085853,6.763688071307067
3.1925315300853443,7.950602881673434
4.278024128315433,7.139535414556271
8.464979303864204,5.51671612435392
3.292205783369843,9.105536198693809
4.089390571416065,6.144590719554811
7.954073900905939,5.347135885059512
4.362423788509037,4.461306129878488
8.818045765868591,5.418793260314397
6.914312273276375,5.363075192983813
7.246290429793852,8.509947721922755
3.2719533834988113,3.851838673271838
8.383599743667684,8.572848659547935
3.5886032235768606,1.5329014063342714
2.616184064995301,7.570334105672416
4.282283381196215,5.3170283247987955
2.6950449078203915,4.590736177852123
6.298298063532197,4.979450662104965
5.482528964018997,5.980853981283877
6.294333414698598,4.289398570354555
2.91060790893252,7.239289664768331
2.937274166329375,6.027239890018278
7.852292038885692,7.240294268756682
6.590404396387015,2.183934411284918
1.871943898925573,8.352130451945785
7.67218195241369,8.782880708936338
2.973298203963581,6.314302397762571
2.85009092540734,7.9712612795182345
7.36916066880641,5.174143159540514
3.9106596283483794,7.730039955375313
4.554207132272524,6.700882116962201
7.020879169473454,6.680716613629923
7.018063974891508,1.3744938349933182
4.054761719649229,5.6739846091084445
5.475393256164647,3.468098514769822
4.269664924791898,3.091238373419646
3.5320496020338004,8.357774751486128
4.8996794823175405,6.321149281987041
4.721281190059133,0.9620483629276784
2.28921720577899,7.634793163278731
7.495847366065161,7.62176461666434
4.421584420026085,6.66827622875976
6.936943257305104,4.4579774039375595
6.364144183095296,4.218756063353342
4.44751965653961,6.4476779266722595
2.6146181479160875,8.043808248617042
3.743841410220183,7.809752796889789
8.006146370626869,8.741266837780314
5.50262368216777,4.905215867008293
5.295483966212862,6.374830739250243
7.822115783176429,7.523880246323116
6.364999534576848,2.4661614253870994
4.961678181672228,0.3217586545316511
5.717409705621579,3.292749013022517
6.050079991142497,3.6176219014569075
4.853056552827235,5.077064232359114
5.9731992112507015,6.652640467455637
5.910540588081905,3.7528248741123003
2.07464523881832,8.665304732767634
4.6925668443653725,2.4475518157482177
6.040602616066163,5.04779343583735
7.842593047637154,2.767542332124452
5.885036970393926,6.326052712928825
8.069129398945973,7.524950448546843
7.4274788274796215,8.02906786370479
2.315969186389598,8.76194257694611
5.442120641566346,5.6677471607757335
4.9503404166652984,3.240005579037608
8.123568241591272,8.409023698282915
3.1283671490764067,8.254015969683223
5.363965925003334,7.279799238447147
5.941650351228216,3.331843807560645
2.4052966202676473,8.237064196074105
4.064667656325038,4.69686052911921
4.8063613529780325,6.582899008079106
7.942675663398395,7.919773638135679
5.682322448874261,7.248684956136673
5.0328343312780435,5.28406435199349
6.04514301208461,3.31749481011326
3.624440322260556,3.6537673675801567
5.545456658645448,4.248905803567482
8.187485474429257,4.315027971661339
7.58271020439865,8.54147679238287
7.265148460427284,5.710181830442918
7.17582197417488,6.391686619233582
2.8662319922247423,8.511214838123053
6.792411386038615,6.897332311218961
8.312759654902123,7.65388155320833
4.8819099600159355,5.558065267220288
5.318756941055008,7.646002268066498
6.882402290549865,4.286381860804997
7.054745761254097,7.561695901601425
5.965936959565873,4.233796672487432
4.006427728433206,3.10269420750535
5.445389545751189,3.6641102980936604
8.035386661842454,7.833066239264628
5.379191733919299,1.956977123876853
2.358438805572977,8.863061507071734
4.269938863781837,3.942482582388493
7.130182132720779,7.4683127732172085
5.508923260239344,1.951366427852415
5.493996093738965,5.961766515702314
6.572377470645439,3.006051246373901
5.862381489797027,5.519626032101158
8.593224686658454,7.654533881070872
5.564908946577456,7.642078724531089
3.516158241951739,8.450103669776553
7.043422409865285,2.0876370637104955
5.688384075378252,4.315833032730074
5.8538767712257895,3.2347157324046574
2.541764864165163,7.024337188834952
6.838127128342411,4.346251941149652
3.1735644832755776,4.781063944427744
6.113765569851722,4.933637193137355
3.041705432586534,5.128201169262736
8.435481938984251,7.981658127247045
6.375528634418931,7.317321070154964
3.1188723417275304,8.504303806192222
5.679566354756017,7.202056328379092
3.5984914798258796,3.3264425478573045
8.512792877858267,4.150827595922867
6.374724589883119,3.1530321233517373
7.588988726300737,8.089506804447007
5.246679222164518,3.55592655644185
7.285526422155627,4.950627319982337
4.3738683174633035,6.657834368298979
8.108575338082693,4.437099484379312
8.94197343882732,9.03640174154171
7.519217978861822,8.026875055182362
2.243279957642149,7.329177920329618
5.754183072693186,5.878637454733239
6.35467281470589,6.050494145708211
8.044184742952678,8.08358693094778
8.31541804476079,7.724828933435702
5.849586831293237,6.702453697803905
3.046067903915818,8.766667434878913
8.001345352667645,8.401222376218184
3.1045144872105155,9.479886648809044
8.19051328588397,7.834659032219384
7.157924537870196,7.836014048045437
4.725983649885024,5.711648122038478
5.303883750530266,3.3674312504074435
5.007896630523437,3.725280591870054
8.241239654127842,3.366213865213914
3.5291276348687646,4.040265750910191
4.306398043468382,3.087073910007442
3.261447424150803,8.60982664020974
2.7175571528420215,8.420748822907854
5.1960969725752815,4.2237584955111105
7.5419901777898115,7.136590752116483
7.8275797844760815,7.542538940274242
7.012057482414457,4.404943666235474
5.864568484294609,4.498175209745451
8.342099044165195,8.132010060964399
7.8351464344337884,7.433458045446998
2.4167996918796386,7.790587193296191
3.679404987822729,2.8581889336976785
3.5850395529914407,7.477733747840018
2.261282746066748,7.881067608351438
8.38627426643013,8.3274464686106
5.945212847354066,5.9217599208054335
4.461197000750324,5.0663641656218115
8.150070865141227,7.140473771192655
2.728537942350538,7.601645733131447
4.256624644874865,6.48595589083132
6.2886420458327335,7.338776160429526
3.3717585341251692,4.873960550044546
7.047127688427709,5.58548688818306
6.881926729447562,7.866768005858941
5.313256959665511,3.0296131530215993
5.064164966032692,-0.3311875883330595
4.239488136719086,5.386374065098898
9.188693005360989,7.847435670043346
8.19548582648197,7.240857446004123
8.551185534362691,8.321407825169294
2.7678015514153866,6.365940101276541
7.125060733520351,8.891934562581921
7.47255288208714,7.909835237113813
2.9534994181733953,6.663301212373839
2.3107012040943613,8.356210576950815
3.9163238731779257,5.948384603054574
2.7887609966987172,7.42866022718554
4.83533414970402,3.5137655081323524
7.9121850692247,7.679576000321449
3.341708833709346,5.94066331666433
8.804964714617514,8.083672347242949
8.799485404304892,8.48766823272325
8.095675783909957,4.993758896031851
4.656732527819855,3.425291034549561
6.4004553868583915,8.075671217022824
6.936444780907931,4.31806967971192
4.981234649922133,8.515716424770986
6.401818889798694,1.968379706822915
3.9148371743084223,5.7987057756437546
8.137431512508096,8.416401784395132
3.7858117935460776,3.4906676118656668
8.020947154404833,8.191199827352484
5.919766578333541,6.048657353643763
8.614447547019992,7.410196519736223
8.600585007715138,8.376624854217445
8.085877593393125,8.030391456717343
5.672000609445377,3.995294609898468
7.191207898315411,6.7595813005351175
2.8616388717774845,8.415263106463732
3.2705415889742886,4.595890287689169
6.044677389758724,3.9654768668032516
4.516833709693088,3.5038303093569847
4.728454646658868,3.2161900120564844
8.865145321959453,6.954313952135591
7.067001348929341,3.955980623882949
7.885175812316284,5.736040075760128
7.629670287054962,8.15087399540067
6.059080455342315,6.782461022512073
7.061015336123176,5.152546471364168
4.671217586926767,4.635231287462077
3.456415757309124,4.825419241062297
4.095954079477165,8.176325729583034
5.597828592371411,7.047159519726954
8.910275780612515,4.772468782297253
6.82780705202599,0.962076666395598
5.643635701828854,5.636392742579789
8.859212286398098,7.574226906379964
4.564684471016808,3.9606495928914636
7.933583792656997,8.047826634688521
8.226179210953822,7.403793117313635
3.353688403532513,6.360617044812124
7.484673699641336,4.283897659838777
7.582034532943603,8.242100539108055
7.911060419184948,7.8805007418171815
3.0953137124128873,8.318224887611755
8.155360108086862,8.017293347035253
3.4580639858676228,6.677684011622694
2.7939409931018786,7.318756897776773
1.8696988571062332,7.740057786852875
2.480785308427111,8.141269389400453
1.8843043951331484,8.101454958716317
3.0523478964949797,4.89725642274091
6.16464992248326,1.5481377918540322
5.395569286348596,5.065432508602192
6.973260578957975,6.442073507551747
4.807064251777885,3.0591321110162686
4.114042487735424,3.955623240543439
3.7030578820446616,8.394841231015064
6.3273898703608324,4.035682130187404
9.60186968555119,3.0588643796380515
6.184467399897389,6.1512153515847245
3.2043556882117454,3.6593298917758523
7.1409321521775695,2.7566359239383114
3.9161825169509554,5.430413265147711
5.885495334516787,6.492795972483748
8.660848664720847,7.848592458901287
8.529623556271094,8.453813413531515
4.4643154703355075,6.5967940395184606
3.262948297786971,3.6445676944709056
4.223495562112071,3.241736130747289
5.4131122472844755,6.435810734298619
6.693976891404035,3.9155795916795313
6.013562009238364,5.934434491576147
8.855140489339249,8.731161735307687
8.798652602817631,8.103590116431647
9.340281884913757,2.43384972841833
2.336486440906868,4.090754895760487
4.657084655484404,4.193991536244779
4.891341878559409,5.550280881582432
4.4592076197709565,5.23658427645704
1.9559997546690306,3.9649623653804174
7.35906492041817,4.493405016704038
2.5094785288684602,8.723055857920043
8.83372777919044,2.536870920200325
2.696454008687342,7.53393871631707
4.053449602523742,5.827754291634671
7.237815390183663,5.148260072148795
4.079564235353178,1.8207482885481476
7.9509008923738484,7.829422644506121
7.956832696498493,7.588915903768372
4.6520494123517775,7.627672076172606
7.5539534184664845,7.961132412599607
3.8362891042440683,5.035421083031071
5.52089679026349,5.283030122236152
3.3118219265235087,8.0000344430211
6.832671997968461,5.183387540353792
5.200309103019899,6.135473040662509
7.92550450010682,7.5224259848076525
3.3606771805170137,7.514840341005314
8.220988239329747,8.402615593355861
2.7509777762388428,6.544999442963574
2.7353438211405727,8.252005699889546
3.5870393885359926,9.252447262597656
2.453335144839949,7.739188801047225
4.1128753605715245,6.08910068369105
3.750660349045332,4.803297507011437
3.029575230791361,7.090178563679581
3.882662615906261,5.337491436949416
7.589116844887169,7.683221521314406
7.691932366779586,7.711290989488148
2.9409693410968214,8.318677979969824
6.834130704834958,5.697004081593956
7.835106259701569,7.452968309058596
4.753089570052982,6.335688754879824
7.507816725881839,8.633905096780948
8.170379212390229,8.832807325349835
3.0961394785573377,8.71470654422217
7.718572193672115,7.847044913627859
7.953268615892655,6.33573378749141
5.532945677820879,6.181564012512977
3.1986800127131128,7.847301103635078
4.891556681206856,5.326662163876231
2.6777363757493085,4.05529656586792
2.526341593931657,9.038040209571115
3.1775345393751624,5.842463301660903
1.87719028609641,7.52852448283378
4.85642232730428,10.077351361670601
2.433993148922653,4.8327935462324945
5.557762468723151,6.067830903867529
4.47861772323438,7.469597816856043
5.450158358366845,7.3216652512410425
8.336792903108014,8.33252564819157
7.498957169911163,7.543992037014273
4.737543047201586,5.784183639088796
2.5275545775098216,7.76274354963189
5.470249135229762,6.91181342062662
3.1562611580365116,3.612290763571037
4.184037373608682,4.907673879901706
6.746738981541434,2.41550625030373
5.408118077602935,4.291310182555293
3.189012469859598,7.802240773033018
4.265997199593478,7.064079253039971
6.12434785369719,4.681152711290316
6.003360017786895,5.143585303136126
8.367749177700261,8.435963028275081
2.1911302154805807,8.568813216363374
6.772058775418532,7.9160024239132065
4.4788124598309444,7.253938214233469
3.655936631256896,5.6249035164035375
4.686283388512223,4.544437144249441
2.6519147466643096,8.61503198726814
8.13612853575659,8.520693394098299
6.268944053962243,5.6141761045169085
7.6686355624984435,8.678710795139494
2.9749123461700773,7.194609175053233
3.0034811199580704,7.649460369748922
3.936900357010434,4.609420038903075
5.032929201847908,6.898423051231996
3.3766123004183153,7.952837090389721
1.6528251309894888,7.935741430414391
7.282208477897765,3.898101543319835
5.7711620786916615,5.007649460679935
4.169017976807556,1.9825397632607604
2.8959223081342844,9.01245523468621
3.2857994907493002,8.34151496234131
7.9706579458089895,9.10633965707552
6.59340475546599,6.172193178611662
6.548639414758598,7.207961114244942
4.106980130419568,4.651113098141432
6.400027421417969,1.4784113214749128
4.1846110556687,4.313894939132837
4.760294964064441,6.0974777096862205
4.554806278859151,1.7410932239162724
6.276482657429231,5.276265315870487
8.007027134645847,8.743750017379586
5.859027480959423,4.436164189281305
5.592134149346716,3.951124809540173
3.890386957924015,7.421403191070357
8.853859768743108,7.2843041318251505
6.292210579106094,3.632058646125267
2.554594734358407,7.7192098896494885
7.45537528862577,4.54963432422062
7.20289071959066,2.448710002912061
5.73669225554678,6.607660817655135
9.041220936018329,8.977870471428254
7.374514296280447,5.465949527768533
3.022291472896384,8.750904866904484
7.2829630569810515,7.570099241623118
7.262375923242963,2.049889274238175
6.130314130283749,3.8477979967599607
3.6003895000518678,8.65779582699796
3.1258546699224263,7.83204712502155
4.068967745995296,5.387662137528166
3.648977871479377,6.510279443349921
3.444961438592714,7.756436539562891
5.499480790036918,5.5341686535466765
3.7562060557524006,7.391595874100499
2.838611171468831,7.666477288329611
5.000337743739444,4.164056997032628
5.2642414250299945,4.053660402847663
3.2101920985255528,3.9718100395186524
4.288898385450774,7.734671597116176
8.004960435809457,7.734576159273408
5.535440750801675,5.333142681196481
4.368002551145258,6.269548068497036
3.8733919062615216,8.01978516663078
9.223936982997381,2.8995575162929503
5.428682616769856,7.838656285712114
4.360395520785903,4.674086708819514
5.267215657621909,5.916477684497973
7.41401372015682,2.3530067633983602
8.651416243803215,7.07846728069308
6.450870009631855,6.489312955018584
5.901325403816037,2.960831587358252
6.399806363234243,0.36967101993561613
8.001279456404525,8.789781566557064
3.5486679003838937,4.025777176559527
4.925314124371766,6.268862966285078
2.8877395620579125,8.112830080144168
6.406944711056102,6.444785506884384
3.615730279215952,6.4938198024447304
6.3597898546137825,5.268480946024032
4.951781667738209,3.3330385017198267
3.9558064593607143,7.9058369862238145
5.793058281091607,5.596047276146747
2.6478096303149337,7.034275805678416
4.481510843491808,2.9152852142669086
5.702474735273877,2.84065473157097
4.971792214682698,5.265207927160004
7.782922993123986,7.962336598297288
2.7106369020008905,3.2519310058921898
7.877178014939725,7.099239835997701
9.125155596842719,3.771231878775181
7.728305078185907,3.9029830106121803
7.52782128879589,5.295277505979569
5.162566426077514,3.5509557875144147
3.3772405939579513,4.03938228534281
2.4430358130046796,7.38012119529525
8.182712244770055,8.048485439115467
6.73021257274926,5.881241408910755
6.61568010226725,5.178690068270802
8.214281179640862,7.547949260551227
6.680346149137675,4.607113985720182
6.559164152859351,6.176641402211283
2.954925004483556,4.00866841174161
4.9235327299242195,6.999613736032288
5.678020781858572,2.823630500182574
6.834101590063293,4.658989706341662
3.4615223252184006,2.8049781034321026
3.1529566581744852,8.276575311558101
2.9795068585699362,8.71343198168273
8.212558006221606,5.319299029077938
1.734493697443527,4.471569715612388
5.714720901088321,3.050068928101899
3.70875433981319,7.601967373562268
2.9137816009114847,8.068302309894822
6.905440336461401,9.164260457141665
3.6782187319213353,7.941873208632374
2.7423549239874934,7.663878218247179
3.731886958050226,7.059555615039382
5.671536421776116,3.1534903747015295
7.92151696397545,8.991039359790728
1.691145902811161,5.078708020797404
5.708104814871715,4.933936693934808
4.593764479836732,5.459359537915489
3.383600734493236,1.7849507112243628
6.1863861213758815,8.018460690809935
5.729439626344678,5.255448901519716
4.723207335299263,5.681682620594062
3.7541381559189486,8.049163930918853
2.789758522941531,7.73411617111894
6.490721934577622,3.216019185460631
5.91709935283547,5.397019357297635
9.101539624212382,6.962167824740948
3.8498160981801206,7.690702073344443
6.308721196796615,5.549756804752139
8.554595075545013,5.869530950152394
8.714132256803705,7.997469101228455
7.47533611435924,2.5921981792327364
4.209748961634962,5.4579404526635145
2.4415804935227547,5.828709932326411
4.879744998328428,8.514496015644028
8.511839813169411,3.6142022015010467
7.223021805725285,4.97928604983587
7.703696597761362,6.801125915399373
8.039469693799687,7.7619504440978
5.51262828648555,3.855575957053563
7.221094673297449,5.4011640162229995
5.580021705432483,5.63045434156655
8.030776284165551,4.702049524883547
6.1824396953106975,4.8343847388386445
7.336757383642238,7.389902916330588
4.823915931505638,3.3770022962041697
2.783797291968633,5.429554482124476
2.676836270533678,7.9269768966604595
8.125118190998407,8.175374198073236
4.010702383583867,3.2401289302715206
5.487871709537647,5.9081369306393965
5.433758874635197,2.6279424215475493
6.61858842902585,4.971705325644115
3.681408840507287,4.6389586215487935
4.484039634175824,6.472158692867245
7.182353676999018,7.998667511512937
2.9170441910121645,8.249460306317724
6.793214025929683,3.715828084042804
6.0105526185938665,2.6098342899119786
7.24272760102561,6.252711549703239
4.020331629972645,3.734062603950342
7.5491811133261315,3.0746480550927293
4.728309512516697,6.061754425619659
3.5604989401863705,3.2578777215400523
3.021045085803539,3.4609287058991987
6.174371055516351,4.311635374790247
8.78829835211328,7.577113143535534
5.063648232655095,3.3714251685902323
3.7747705682972836,2.693083713628407
7.965898421157309,5.6666770364035015
5.61966657394715,3.681333353909129
2.9294415976644337,8.359113135519905
3.3716634336357085,7.158304095988457
8.303946442260338,6.146456914280348
4.458442442863209,4.197021966855836
7.437486403352079,8.29911959121259
3.765972351459092,3.3024021432100583
8.39444434143266,7.751663955582741
3.9524355790459538,6.0507544224533705
5.996511308820673,5.527039196105858
9.508318912404178,4.157517645723753
8.190568893936339,8.266160907786885
5.1198626312866296,6.227038093857612
8.269021649127227,8.627400005640911
5.695674116008809,3.0605676895940284
7.7205829069325365,5.1334457174775485
7.9063354039149845,8.021356202518021
4.20178164063815,4.164140730721482
7.916775024196645,8.18321475503818
6.044852882760418,4.607421491846994
8.951556895842796,7.7421393551170645
7.113596520514953,8.264204637637176
2.9466844204959184,8.381687352658757
3.6806385387347573,6.891038272382997
6.825145251778411,3.524796757457925
2.058152342648261,4.561949870056076
3.4383326012334874,7.9481531093893985
2.5219721738428675,7.9862562438645774
7.627876562065637,4.093253482759373
3.1015356945608845,8.156036819897437
7.1601876874600885,7.772791373101042
5.820706348466531,4.055627372452931
6.231365797573746,8.792202095144587
7.344143389874384,7.06080062518968
4.323283617988511,5.413416641382954
5.160802094067982,6.043617259712153
8.019397356069607,7.7719706900077465
9.17123256928792,7.322623716242862
7.601570019568815,5.303164126706949
5.102256116616846,6.2037303225371
4.2965626391464395,5.180422850331105
3.067756551131051,7.7733146955222745
2.373250538109687,4.052610227045631
6.351135098579213,5.2604357306264875
7.998572527684981,8.240119945855207
6.241360684302083,4.414299276485652
7.010603092716039,7.027772385828939
2.3152172097274315,7.397625193497267
4.386934467841407,9.148110078795213
7.425736247783727,6.865454148703922
3.014633757787859,7.200755576245205
5.693278755746684,4.7519629845746785
3.931444882013869,6.2109413829513755
1.4628742880467014,7.0691249747484495
2.9666071966733587,8.075178327062408
4.666886471996726,4.979180033559322
2.544861878975857,6.262672981380333
1.353057298661117,4.032711407115659
3.004251440991959,8.827894694162573
7.708541151602079,8.272956816583138
8.086178914812812,7.203869069176092
5.874585913435009,6.137891471524776
7.321425346652647,8.760524677896544
7.678094548563647,7.6152580551847455
6.012580635247291,6.520060908377174
5.594143130285778,3.0428749164183797
7.637876760840754,4.3814160325466505
3.7925714402508577,3.6456557103835836
4.695538792229949,4.484980202835683
3.386594299479877,8.372061807614449
5.456964001765537,5.4413091191298895
5.690369193505436,4.847305231125066
5.321902977978217,3.485652769622898
